date,journey_id,offered_calls,contained_calls,transferred_calls,abandoned_calls,repeat_calls_7d,avg_ivr_seconds,avg_agent_handle_seconds,containment_rate,transfer_rate,abandon_rate,no_match_rate,no_input_rate,auth_fail_rate,repeat_call_rate,data_quality_score,tableau_refresh_status
2026-04-19,JRN038,2376,953,539,257,308,165,489,0.4014,0.2269,0.1084,0.0444,0.0429,0.0164,0.1297,85.5,Complete
2026-04-19,JRN039,975,581,130,107,90,162,459,0.5966,0.1336,0.1105,0.0704,0.0531,0.0563,0.093,82.0,Complete
2026-04-19,JRN040,2397,852,670,329,318,243,600,0.3558,0.2799,0.1373,0.0705,0.053,0.0635,0.1327,82.0,Complete
2026-04-19,JRN041,3603,2181,567,228,378,179,480,0.6056,0.1574,0.0634,0.047,0.0546,0.0644,0.1049,82.7,Complete
2026-04-19,JRN042,1230,493,296,199,171,214,511,0.4011,0.2409,0.162,0.0848,0.0535,0.006,0.1393,81.1,Complete
2026-04-20,JRN001,3756,2198,677,471,447,201,527,0.5853,0.1803,0.1256,0.0949,0.0544,0.065,0.119,79.2,Complete
2026-04-20,JRN002,956,726,95,108,79,157,429,0.7599,0.1,0.1136,0.06,0.0473,0.0174,0.0835,83.1,Complete
2026-04-20,JRN003,818,437,97,109,87,195,495,0.5345,0.1197,0.1336,0.0884,0.0709,0.0111,0.1067,78.6,Late
2026-04-20,JRN004,4153,1997,900,596,582,205,588,0.4809,0.2169,0.1436,0.0786,0.0519,0.0628,0.1401,80.0,Complete
2026-04-20,JRN005,657,437,43,52,68,162,462,0.6652,0.067,0.0797,0.0614,0.0472,0.0711,0.1047,83.3,Complete
2026-04-20,JRN006,1578,716,252,119,182,135,446,0.4544,0.1603,0.0757,0.069,0.0345,0.0725,0.1156,81.3,Complete
2026-04-20,JRN007,2304,1328,421,368,311,203,475,0.5767,0.1828,0.16,0.0845,0.0507,0.0757,0.135,78.8,Complete
2026-04-20,JRN008,2685,969,840,249,359,148,454,0.361,0.3129,0.0928,0.0692,0.0508,0.0152,0.134,81.1,Complete
2026-04-20,JRN009,2560,761,777,195,333,144,477,0.2974,0.3036,0.0765,0.0418,0.051,0.0752,0.1305,84.2,Complete
2026-04-20,JRN010,1776,848,501,133,206,179,460,0.4775,0.2821,0.075,0.0527,0.0468,0.0118,0.1161,82.8,Complete
2026-04-20,JRN011,2335,1443,220,133,188,186,420,0.6183,0.0943,0.0571,0.0479,0.065,0.0538,0.0808,80.9,Complete
2026-04-20,JRN012,1762,751,476,144,197,163,454,0.4265,0.2706,0.0822,0.0507,0.0342,0.0508,0.112,83.5,Complete
2026-04-20,JRN013,2235,1178,234,353,227,221,488,0.5275,0.1048,0.158,0.0975,0.0472,0.0733,0.1017,79.3,Complete
2026-04-20,JRN014,3293,1282,801,303,362,222,486,0.3894,0.2435,0.092,0.0488,0.0332,0.0025,0.1102,84.9,Complete
2026-04-20,JRN015,1080,464,158,93,123,199,463,0.43,0.1469,0.0868,0.0464,0.0499,0.0753,0.1141,80.7,Complete
2026-04-20,JRN016,1675,1115,219,130,172,143,463,0.6662,0.1311,0.0782,0.0473,0.0421,0.0267,0.103,86.1,Complete
2026-04-20,JRN017,3230,2134,487,259,345,138,503,0.6608,0.1508,0.0803,0.0513,0.0403,0.0298,0.1071,85.9,Complete
2026-04-20,JRN018,1767,787,428,175,210,168,466,0.4459,0.2424,0.0991,0.0565,0.0503,0.0565,0.1192,84.0,Complete
2026-04-20,JRN019,3690,2381,458,494,386,251,520,0.6454,0.1242,0.134,0.0708,0.065,0.0696,0.1047,77.1,Complete
2026-04-20,JRN020,962,451,167,84,116,151,451,0.4695,0.1739,0.0881,0.0625,0.0551,0.0531,0.1211,83.0,Complete
2026-04-20,JRN021,3609,1599,630,314,358,138,416,0.4432,0.1747,0.0872,0.0506,0.0346,0.0615,0.0994,81.9,Complete
2026-04-20,JRN022,3532,1333,1240,328,538,184,472,0.3774,0.3513,0.0931,0.0486,0.0418,0.0181,0.1526,85.9,Complete
2026-04-20,JRN023,1339,419,368,81,161,190,530,0.3136,0.275,0.061,0.0475,0.0569,0.0544,0.1208,81.6,Complete
2026-04-20,JRN024,1173,416,240,163,133,231,561,0.3552,0.2047,0.1395,0.075,0.0336,0.0085,0.1138,82.9,Complete
2026-04-20,JRN025,4524,2987,421,697,437,222,542,0.6604,0.0932,0.1541,0.0885,0.0424,0.0744,0.0967,81.1,Complete
2026-04-20,JRN026,3560,1291,976,250,412,205,482,0.3627,0.2743,0.0704,0.059,0.0462,0.0571,0.1158,81.8,Complete
2026-04-20,JRN027,4500,2658,1011,344,475,165,402,0.5908,0.2247,0.0767,0.057,0.0607,0.0601,0.1056,81.7,Complete
2026-04-20,JRN028,3438,1117,928,225,379,134,573,0.3251,0.2702,0.0656,0.0434,0.0506,0.0148,0.1105,85.5,Complete
2026-04-20,JRN029,1742,909,396,95,230,120,506,0.5219,0.2276,0.0546,0.0477,0.0518,0.0542,0.1323,84.4,Complete
2026-04-20,JRN030,3417,1954,518,552,423,273,533,0.5719,0.1517,0.1616,0.0925,0.0449,0.0001,0.1239,84.4,Complete
2026-04-20,JRN031,1339,845,147,114,132,164,477,0.6317,0.1102,0.0856,0.0524,0.0648,0.0277,0.0992,84.8,Complete
2026-04-20,JRN032,3557,1584,848,321,412,138,476,0.4456,0.2385,0.0903,0.0601,0.048,0.0657,0.116,82.7,Complete
2026-04-20,JRN033,1584,1053,199,169,164,135,490,0.6653,0.1256,0.107,0.0516,0.0521,0.0573,0.1038,84.6,Complete
2026-04-20,JRN034,2592,1066,429,402,291,250,455,0.4115,0.1659,0.1552,0.082,0.0412,0.0646,0.1126,80.0,Complete
2026-04-20,JRN035,3587,1732,578,196,367,149,443,0.483,0.1613,0.0548,0.0449,0.07,0.0616,0.1025,82.2,Complete
2026-04-20,JRN036,1602,440,412,249,222,236,534,0.2752,0.2576,0.1559,0.0965,0.0459,0.0031,0.1386,83.9,Complete
2026-04-20,JRN037,1752,483,499,246,224,236,496,0.2759,0.2852,0.1408,0.0715,0.0452,0.0606,0.1279,81.8,Complete
2026-04-20,JRN038,3403,1316,809,262,380,163,496,0.3867,0.2379,0.0772,0.0525,0.0543,0.0058,0.1117,84.3,Complete
2026-04-20,JRN039,1033,615,97,82,85,161,423,0.5955,0.0944,0.08,0.0445,0.0695,0.0673,0.0832,79.6,Complete
2026-04-20,JRN040,3830,1441,1139,516,521,246,577,0.3764,0.2975,0.1349,0.0927,0.0486,0.0649,0.1362,77.5,Complete
2026-04-20,JRN041,4143,2687,553,344,461,165,473,0.6487,0.1335,0.0833,0.0666,0.0485,0.0551,0.1115,81.7,Complete
2026-04-20,JRN042,2863,1161,708,413,339,226,517,0.4056,0.2476,0.1443,0.0686,0.0554,0.0264,0.1185,83.0,Complete
2026-04-21,JRN001,3223,1900,522,409,335,231,450,0.5896,0.1621,0.127,0.0685,0.0483,0.0587,0.1039,79.7,Late
2026-04-21,JRN002,1035,769,59,100,81,113,464,0.7434,0.0575,0.0971,0.0515,0.0451,0.0199,0.079,85.8,Complete
2026-04-21,JRN003,692,397,114,112,84,252,533,0.5748,0.1656,0.163,0.0825,0.0545,0.0156,0.1217,83.0,Complete
2026-04-21,JRN004,3873,2035,666,489,429,280,555,0.5255,0.172,0.1264,0.0853,0.0487,0.0629,0.1109,79.9,Late
2026-04-21,JRN005,631,425,69,59,61,202,430,0.675,0.1109,0.0944,0.0673,0.0362,0.0773,0.0974,78.9,Complete
2026-04-21,JRN006,1693,670,329,180,202,173,433,0.3962,0.1946,0.1066,0.066,0.035,0.0739,0.1194,83.4,Complete
2026-04-21,JRN007,2538,1302,547,377,316,234,545,0.5132,0.2157,0.1485,0.0767,0.0614,0.0549,0.1247,79.9,Late
2026-04-21,JRN008,2248,848,599,218,245,188,530,0.3773,0.2666,0.097,0.0412,0.0405,0.025,0.1092,84.4,Complete
2026-04-21,JRN009,1517,527,465,162,218,161,477,0.3475,0.3068,0.1071,0.0453,0.0496,0.063,0.1442,80.8,Complete
2026-04-21,JRN010,1854,831,555,124,269,146,466,0.4484,0.2995,0.0674,0.053,0.0537,0.0268,0.1455,84.1,Complete
2026-04-21,JRN011,2827,1680,355,173,265,133,492,0.5945,0.1257,0.0613,0.0535,0.0528,0.0591,0.094,83.8,Complete
2026-04-21,JRN012,1620,671,437,128,217,150,501,0.4144,0.2704,0.0793,0.0568,0.0487,0.0651,0.1342,82.0,Complete
2026-04-21,JRN013,3140,1752,329,500,347,227,473,0.5581,0.1048,0.1595,0.0707,0.0354,0.0772,0.1105,80.2,Complete
2026-04-21,JRN014,3074,1244,763,237,389,162,428,0.405,0.2484,0.0774,0.0664,0.035,0.0201,0.1266,82.4,Complete
2026-04-21,JRN015,912,463,131,92,108,177,493,0.5078,0.1445,0.1017,0.0657,0.0616,0.0707,0.1187,79.9,Complete
2026-04-21,JRN016,1633,1130,217,122,181,180,499,0.6921,0.1331,0.0753,0.07,0.0353,0.0269,0.1113,82.3,Complete
2026-04-21,JRN017,3152,2080,331,245,270,138,460,0.6601,0.105,0.078,0.0456,0.0531,0.0156,0.0859,85.0,Complete
2026-04-21,JRN018,1654,777,438,146,227,161,523,0.4702,0.2648,0.0885,0.0555,0.0364,0.057,0.1376,83.5,Complete
2026-04-21,JRN019,2917,1887,310,383,335,225,516,0.6472,0.1065,0.1314,0.0903,0.0538,0.0653,0.1149,79.5,Late
2026-04-21,JRN020,1110,554,206,69,133,175,487,0.5,0.1857,0.0624,0.0526,0.0512,0.0639,0.1206,84.0,Complete
2026-04-21,JRN021,3027,1229,540,316,301,184,492,0.4061,0.1785,0.1046,0.0543,0.0538,0.0606,0.0996,84.4,Complete
2026-04-21,JRN022,2558,898,828,227,348,162,500,0.3512,0.324,0.0887,0.0473,0.0537,0.0158,0.136,84.1,Complete
2026-04-21,JRN023,966,340,262,82,135,153,383,0.3523,0.2718,0.0853,0.0608,0.0702,0.052,0.1405,80.2,Complete
2026-04-21,JRN024,1106,389,237,163,145,201,494,0.3522,0.2146,0.1478,0.0878,0.0382,0.0209,0.1313,80.2,Complete
2026-04-21,JRN025,3654,2433,252,566,333,236,509,0.666,0.0692,0.1549,0.083,0.0483,0.0597,0.0913,78.3,Late
2026-04-21,JRN026,2407,1004,762,161,323,204,495,0.4173,0.317,0.0673,0.0702,0.0541,0.0519,0.1346,81.2,Complete
2026-04-21,JRN027,3333,1938,563,266,367,189,475,0.5817,0.1692,0.0798,0.0545,0.0512,0.0691,0.1104,80.8,Complete
2026-04-21,JRN028,3443,1095,1032,239,413,166,474,0.3183,0.3,0.0695,0.0569,0.051,0.0026,0.12,87.2,Complete
2026-04-21,JRN029,1892,975,381,168,228,167,443,0.5157,0.2018,0.0889,0.0512,0.0484,0.0787,0.1206,83.2,Complete
2026-04-21,JRN030,3571,2280,485,503,408,196,455,0.6385,0.1361,0.141,0.095,0.0525,0.024,0.1143,79.8,Late
2026-04-21,JRN031,1087,709,71,80,102,152,422,0.6529,0.0656,0.0743,0.0417,0.0677,0.0087,0.0945,83.0,Complete
2026-04-21,JRN032,3308,1347,658,244,352,141,435,0.4072,0.1992,0.074,0.0482,0.0444,0.0683,0.1066,80.8,Complete
2026-04-21,JRN033,1119,834,131,85,95,138,474,0.7456,0.1177,0.0765,0.0536,0.0368,0.0766,0.0854,83.2,Complete
2026-04-21,JRN034,3271,1423,702,418,426,257,461,0.4352,0.2149,0.1278,0.0828,0.0513,0.0669,0.1303,80.0,Late
2026-04-21,JRN035,2437,1237,399,174,254,180,466,0.5076,0.1641,0.0715,0.0449,0.0654,0.0531,0.1043,82.6,Complete
2026-04-21,JRN036,1714,581,495,231,233,212,505,0.3393,0.2894,0.1352,0.0959,0.0326,0.0235,0.1365,80.5,Complete
2026-04-21,JRN037,1980,530,543,258,255,237,467,0.2678,0.2744,0.1306,0.089,0.0452,0.0535,0.129,80.4,Complete
2026-04-21,JRN038,2490,940,687,213,331,165,434,0.3779,0.2763,0.0857,0.0438,0.0322,0.0124,0.1329,89.0,Complete
2026-04-21,JRN039,1077,660,87,83,102,117,548,0.6135,0.081,0.0775,0.0542,0.0548,0.0594,0.0949,83.8,Complete
2026-04-21,JRN040,2714,1019,857,419,401,250,460,0.3758,0.316,0.1545,0.0703,0.0545,0.0562,0.1481,78.9,Complete
2026-04-21,JRN041,3478,2144,524,212,340,188,438,0.6166,0.1508,0.061,0.0678,0.0397,0.0662,0.0978,79.1,Complete
2026-04-21,JRN042,2685,875,711,437,336,220,461,0.3261,0.2648,0.1629,0.0836,0.0393,0.0166,0.1254,84.7,Complete
2026-04-22,JRN001,3274,1898,640,412,395,262,527,0.5798,0.1957,0.126,0.0931,0.0385,0.0676,0.1208,77.3,Complete
2026-04-22,JRN002,1030,692,62,97,89,153,440,0.6727,0.0608,0.095,0.0477,0.0411,0.0198,0.0868,84.1,Complete
2026-04-22,JRN003,907,528,116,147,85,204,499,0.5829,0.1285,0.1623,0.0759,0.0661,0.0065,0.094,80.1,Complete
2026-04-22,JRN004,3013,1525,638,478,429,221,624,0.5064,0.212,0.1589,0.0922,0.0453,0.0786,0.1426,78.0,Complete
2026-04-22,JRN005,622,403,71,44,60,129,442,0.6494,0.1142,0.071,0.0708,0.0377,0.0772,0.0972,78.2,Complete
2026-04-22,JRN006,1380,559,267,105,160,162,459,0.4056,0.194,0.0767,0.0492,0.0384,0.0575,0.1162,84.6,Complete
2026-04-22,JRN007,1802,1038,358,226,221,192,481,0.5763,0.1991,0.1258,0.0683,0.0489,0.0608,0.1232,80.6,Complete
2026-04-22,JRN008,2084,646,668,208,315,157,523,0.3102,0.3208,0.0998,0.0696,0.0426,0.0077,0.1512,85.3,Complete
2026-04-22,JRN009,2314,823,593,241,270,206,448,0.356,0.2563,0.1045,0.0465,0.0442,0.0632,0.117,80.9,Complete
2026-04-22,JRN010,1757,905,562,89,224,160,498,0.5153,0.3203,0.0507,0.0663,0.0524,0.0162,0.1278,83.1,Complete
2026-04-22,JRN011,2559,1536,286,223,239,171,503,0.6004,0.1119,0.0873,0.0614,0.0497,0.0628,0.0936,82.2,Complete
2026-04-22,JRN012,1752,756,481,160,227,161,495,0.4318,0.2748,0.0919,0.0693,0.0391,0.0509,0.1298,81.6,Complete
2026-04-22,JRN013,2974,1499,455,471,340,248,464,0.5042,0.1531,0.1584,0.0915,0.0491,0.0782,0.1146,79.7,Complete
2026-04-22,JRN014,2982,1140,757,352,400,159,428,0.3824,0.2539,0.1181,0.0708,0.0456,0.0299,0.1342,84.4,Complete
2026-04-22,JRN015,969,458,177,95,118,134,433,0.4736,0.1831,0.0984,0.0505,0.0527,0.0673,0.1223,79.7,Complete
2026-04-22,JRN016,1741,1144,287,141,165,147,456,0.6573,0.1651,0.0812,0.0544,0.055,0.0123,0.0952,85.0,Complete
2026-04-22,JRN017,2452,1654,262,275,281,160,429,0.6748,0.1071,0.1123,0.0706,0.0542,0.0073,0.1146,82.6,Complete
2026-04-22,JRN018,1394,706,312,111,165,174,452,0.5066,0.2239,0.0803,0.0533,0.0441,0.0545,0.1185,84.6,Complete
2026-04-22,JRN019,2818,1892,446,442,355,240,532,0.6717,0.1586,0.157,0.0821,0.0504,0.0761,0.1261,81.0,Complete
2026-04-22,JRN020,1001,493,197,67,106,159,497,0.4933,0.1971,0.0675,0.0537,0.0351,0.0709,0.1059,81.1,Complete
2026-04-22,JRN021,3141,1296,576,245,377,197,461,0.4127,0.1836,0.0783,0.0686,0.0548,0.0773,0.1201,78.5,Complete
2026-04-22,JRN022,2459,991,835,188,319,127,454,0.403,0.3397,0.0765,0.0656,0.0442,0.0046,0.1301,84.6,Complete
2026-04-22,JRN023,1057,359,297,89,135,174,434,0.34,0.2816,0.0848,0.048,0.0598,0.0514,0.1283,80.5,Complete
2026-04-22,JRN024,1053,380,202,167,146,228,477,0.3617,0.1919,0.1591,0.0966,0.033,0.0284,0.1388,82.2,Complete
2026-04-22,JRN025,3814,2407,246,526,425,218,495,0.6313,0.0646,0.138,0.0826,0.0374,0.0551,0.1115,82.7,Complete
2026-04-22,JRN026,3657,1312,1044,198,492,212,495,0.3589,0.2855,0.0543,0.0576,0.0442,0.0551,0.1348,82.4,Complete
2026-04-22,JRN027,3904,2549,713,342,410,193,386,0.653,0.1829,0.0877,0.0694,0.0582,0.0633,0.1051,79.1,Complete
2026-04-22,JRN028,3289,1015,1020,237,450,196,467,0.3088,0.3102,0.0722,0.0436,0.0353,0.0084,0.1368,85.6,Complete
2026-04-22,JRN029,1892,870,350,133,227,173,471,0.4601,0.1855,0.0704,0.0631,0.0481,0.0522,0.1203,84.0,Complete
2026-04-22,JRN030,3547,2225,487,473,448,215,488,0.6275,0.1375,0.1336,0.0847,0.0521,0.0188,0.1264,80.9,Complete
2026-04-22,JRN031,1206,754,114,86,115,141,489,0.6256,0.0949,0.0718,0.0466,0.0599,0.004,0.0959,84.0,Complete
2026-04-22,JRN032,3321,1369,695,239,410,137,433,0.4123,0.2094,0.0721,0.0593,0.049,0.0512,0.1236,83.6,Complete
2026-04-22,JRN033,1329,987,177,149,146,190,420,0.7429,0.1335,0.1128,0.0673,0.048,0.0647,0.1101,82.0,Complete
2026-04-22,JRN034,2521,974,550,416,309,222,528,0.3867,0.2184,0.1654,0.0909,0.0421,0.0634,0.1228,76.9,Complete
2026-04-22,JRN035,2703,1177,442,237,264,187,458,0.4355,0.1638,0.0878,0.0669,0.0624,0.0706,0.0977,78.0,Complete
2026-04-22,JRN036,1675,535,419,260,210,252,536,0.3196,0.2506,0.1554,0.0803,0.0514,0.0128,0.1258,83.5,Complete
2026-04-22,JRN037,1721,470,453,282,259,227,509,0.2733,0.2635,0.1644,0.0841,0.0507,0.0533,0.1507,79.6,Complete
2026-04-22,JRN038,2848,993,679,313,306,173,478,0.3489,0.2385,0.1101,0.051,0.0405,0.023,0.1076,84.9,Complete
2026-04-22,JRN039,1216,761,154,107,120,158,456,0.6266,0.1272,0.0881,0.0458,0.057,0.0624,0.0994,80.7,Complete
2026-04-22,JRN040,3671,1497,1126,541,489,210,489,0.408,0.3069,0.1476,0.0917,0.033,0.0585,0.1332,82.3,Complete
2026-04-22,JRN041,3601,2164,425,312,372,121,438,0.601,0.1181,0.0868,0.0673,0.0527,0.0523,0.1034,83.7,Complete
2026-04-22,JRN042,2036,785,486,338,279,251,472,0.3858,0.2389,0.1664,0.0709,0.0461,0.0117,0.1374,83.8,Complete
2026-04-23,JRN001,3226,1781,438,543,337,214,483,0.5523,0.136,0.1686,0.0853,0.041,0.0629,0.1045,80.9,Complete
2026-04-23,JRN002,1090,800,75,100,112,156,410,0.7343,0.0695,0.0922,0.0708,0.0495,0.0285,0.1031,82.0,Complete
2026-04-23,JRN003,880,488,121,114,86,233,485,0.5552,0.1384,0.1299,0.0773,0.0515,0.0189,0.0981,79.9,Complete
2026-04-23,JRN004,3452,1531,604,561,367,211,514,0.4435,0.1752,0.1627,0.0837,0.0522,0.0728,0.1065,77.6,Complete
2026-04-23,JRN005,751,510,81,46,71,171,479,0.6799,0.108,0.0621,0.0473,0.0455,0.0647,0.0946,83.2,Complete
2026-04-23,JRN006,1470,621,283,159,151,168,469,0.4225,0.1928,0.1083,0.063,0.0541,0.0628,0.1034,80.9,Complete
2026-04-23,JRN007,2134,1234,375,351,232,245,539,0.5783,0.176,0.1648,0.0829,0.063,0.0657,0.1088,80.9,Complete
2026-04-23,JRN008,1993,624,653,214,308,145,474,0.3136,0.3277,0.1074,0.0674,0.0385,0.0097,0.1549,85.4,Complete
2026-04-23,JRN009,1935,740,514,197,260,124,557,0.3827,0.266,0.1022,0.0552,0.0371,0.0599,0.1347,84.7,Complete
2026-04-23,JRN010,1794,879,511,115,202,153,454,0.4904,0.2852,0.0643,0.0464,0.0433,0.0298,0.1131,87.0,Complete
2026-04-23,JRN011,2359,1505,268,125,201,167,465,0.6382,0.1136,0.053,0.0601,0.0692,0.0603,0.0854,78.4,Complete
2026-04-23,JRN012,1857,760,441,203,218,158,461,0.4096,0.2377,0.1095,0.069,0.0455,0.0692,0.1177,82.1,Complete
2026-04-23,JRN013,2980,1452,415,458,341,263,565,0.4874,0.1396,0.154,0.0795,0.0458,0.0756,0.1147,78.8,Complete
2026-04-23,JRN014,3119,1069,583,266,308,155,464,0.3428,0.1872,0.0854,0.0475,0.0543,0.0184,0.099,86.8,Complete
2026-04-23,JRN015,898,441,149,86,92,160,470,0.4917,0.1668,0.0962,0.0501,0.0662,0.0572,0.1035,82.5,Complete
2026-04-23,JRN016,1231,867,146,65,128,154,475,0.7045,0.1192,0.0535,0.0592,0.0371,0.005,0.1048,85.7,Complete
2026-04-23,JRN017,2242,1404,222,258,242,173,457,0.6265,0.0994,0.1155,0.0606,0.0363,0.026,0.1081,84.7,Complete
2026-04-23,JRN018,1466,719,383,170,202,172,506,0.4905,0.2613,0.1164,0.0467,0.041,0.078,0.1384,84.2,Complete
2026-04-23,JRN019,2756,1973,466,406,324,221,416,0.716,0.1691,0.1476,0.0684,0.0546,0.0694,0.1176,79.2,Complete
2026-04-23,JRN020,1207,545,241,62,139,184,519,0.4522,0.2001,0.0514,0.0625,0.0433,0.0682,0.1159,80.8,Complete
2026-04-23,JRN021,3238,1412,569,346,323,164,472,0.4363,0.1759,0.1071,0.0622,0.0362,0.0755,0.1,81.9,Complete
2026-04-23,JRN022,2653,1063,825,235,374,139,527,0.401,0.311,0.0886,0.0493,0.0525,0.0197,0.141,82.6,Complete
2026-04-23,JRN023,1147,417,358,76,156,153,502,0.3638,0.3125,0.0665,0.0414,0.0639,0.0625,0.1365,81.1,Complete
2026-04-23,JRN024,1105,385,202,146,125,195,461,0.3493,0.1837,0.1328,0.0693,0.0466,0.0207,0.1137,80.9,Complete
2026-04-23,JRN025,3378,2062,289,549,374,259,507,0.6106,0.0856,0.1626,0.0706,0.0543,0.0526,0.1108,81.8,Complete
2026-04-23,JRN026,3316,1307,886,191,444,181,463,0.3944,0.2674,0.0576,0.0413,0.0473,0.0638,0.1342,82.5,Complete
2026-04-23,JRN027,4513,2916,941,401,529,146,408,0.6463,0.2087,0.089,0.0524,0.0549,0.0584,0.1174,83.3,Complete
2026-04-23,JRN028,3403,1075,1077,209,450,160,437,0.3159,0.3165,0.0617,0.0542,0.0342,0.0107,0.1325,84.1,Complete
2026-04-23,JRN029,1830,972,371,104,220,151,454,0.5315,0.203,0.057,0.0581,0.0559,0.063,0.1207,82.2,Complete
2026-04-23,JRN030,3318,2160,463,525,338,220,589,0.6512,0.1396,0.1584,0.0761,0.0443,0.0063,0.1019,83.2,Complete
2026-04-23,JRN031,1047,680,88,78,86,137,402,0.6501,0.0846,0.0754,0.0607,0.0696,0.0097,0.0829,84.6,Complete
2026-04-23,JRN032,3673,1600,744,332,417,161,427,0.4358,0.2026,0.0906,0.0466,0.0406,0.0549,0.1137,83.2,Complete
2026-04-23,JRN033,1239,895,130,106,119,145,533,0.7228,0.1052,0.086,0.0627,0.0464,0.0645,0.0963,82.8,Complete
2026-04-23,JRN034,2911,1313,628,378,376,242,536,0.4511,0.2159,0.1299,0.0808,0.0385,0.0673,0.1293,81.2,Complete
2026-04-23,JRN035,2484,1170,418,187,228,142,515,0.4712,0.1686,0.0756,0.0452,0.0639,0.0737,0.092,83.3,Complete
2026-04-23,JRN036,1720,516,439,250,224,245,588,0.3001,0.2557,0.1457,0.0878,0.0368,0.0052,0.1307,83.1,Complete
2026-04-23,JRN037,1741,492,526,218,238,219,538,0.283,0.3023,0.1252,0.0728,0.0344,0.0665,0.137,81.9,Complete
2026-04-23,JRN038,3315,1288,759,385,385,149,495,0.3887,0.229,0.1163,0.0526,0.0396,0.0281,0.1164,83.8,Complete
2026-04-23,JRN039,1109,708,112,116,101,145,456,0.6391,0.1013,0.1051,0.0701,0.0486,0.0766,0.0914,80.1,Complete
2026-04-23,JRN040,3980,1353,1241,568,507,229,545,0.3401,0.3119,0.1429,0.0703,0.0375,0.065,0.1275,81.9,Complete
2026-04-23,JRN041,3698,2200,507,264,361,174,440,0.595,0.1373,0.0716,0.0488,0.0549,0.0554,0.0976,81.1,Complete
2026-04-23,JRN042,2443,855,616,377,298,188,520,0.3502,0.2523,0.1545,0.0801,0.0514,0.0048,0.122,85.0,Complete
2026-04-24,JRN001,2937,1612,390,423,370,207,444,0.549,0.1328,0.1441,0.0903,0.0348,0.0742,0.1262,78.2,Complete
2026-04-24,JRN002,1036,785,51,86,75,216,450,0.7585,0.05,0.083,0.0537,0.0502,0.0261,0.0732,82.9,Complete
2026-04-24,JRN003,737,420,122,106,85,257,557,0.5703,0.1661,0.1446,0.0819,0.049,0.026,0.1162,82.1,Complete
2026-04-24,JRN004,3715,1762,721,592,430,212,525,0.4743,0.1942,0.1595,0.0687,0.0384,0.0588,0.1158,84.1,Complete
2026-04-24,JRN005,734,494,54,42,67,188,475,0.6738,0.0747,0.0579,0.057,0.035,0.0543,0.0914,83.5,Complete
2026-04-24,JRN006,1406,610,306,162,153,164,477,0.4346,0.2183,0.1157,0.069,0.0517,0.0671,0.1091,79.9,Complete
2026-04-24,JRN007,2067,1128,452,289,247,224,517,0.5461,0.2188,0.1402,0.0871,0.0552,0.062,0.1197,77.6,Late
2026-04-24,JRN008,1788,688,582,197,251,168,428,0.3851,0.3256,0.1107,0.0581,0.0559,0.0185,0.1408,85.9,Complete
2026-04-24,JRN009,1956,745,507,207,234,153,486,0.3812,0.2592,0.106,0.0466,0.044,0.0514,0.12,86.3,Complete
2026-04-24,JRN010,1952,867,598,155,267,171,494,0.4446,0.3067,0.0796,0.0492,0.0431,0.0237,0.1371,83.9,Complete
2026-04-24,JRN011,2544,1647,291,179,247,197,424,0.6475,0.1147,0.0707,0.0536,0.0623,0.0662,0.0973,82.1,Complete
2026-04-24,JRN012,1651,690,367,187,191,134,499,0.418,0.2226,0.1134,0.056,0.0448,0.0551,0.116,82.3,Complete
2026-04-24,JRN013,3120,1761,339,495,329,249,483,0.5646,0.1088,0.1587,0.0839,0.0393,0.0725,0.1057,79.2,Complete
2026-04-24,JRN014,3283,1230,709,359,444,138,499,0.3748,0.2161,0.1094,0.0635,0.0388,0.0223,0.1353,84.6,Complete
2026-04-24,JRN015,894,406,135,71,105,160,504,0.4546,0.1518,0.08,0.0497,0.0688,0.073,0.1183,81.5,Complete
2026-04-24,JRN016,1456,944,233,91,168,136,422,0.6486,0.16,0.0625,0.0641,0.0471,0.0199,0.1158,83.5,Complete
2026-04-24,JRN017,2459,1574,354,216,259,157,526,0.6404,0.144,0.0879,0.0687,0.0358,0.0262,0.1057,82.2,Complete
2026-04-24,JRN018,1637,808,405,130,189,181,476,0.4941,0.2478,0.0794,0.0584,0.042,0.0625,0.1156,81.7,Complete
2026-04-24,JRN019,2874,1969,384,362,339,235,514,0.6854,0.1336,0.126,0.0863,0.052,0.0688,0.1183,78.2,Complete
2026-04-24,JRN020,985,474,192,57,108,130,475,0.482,0.1958,0.0587,0.0684,0.043,0.0717,0.1106,82.3,Complete
2026-04-24,JRN021,3499,1419,606,334,357,171,412,0.4058,0.1734,0.0957,0.0615,0.0426,0.0573,0.1022,80.7,Complete
2026-04-24,JRN022,2892,1192,1012,262,429,143,452,0.4124,0.35,0.0909,0.0483,0.0493,0.0021,0.1484,85.6,Complete
2026-04-24,JRN023,972,335,319,87,150,169,474,0.3455,0.329,0.0898,0.0571,0.0652,0.0682,0.1546,79.0,Late
2026-04-24,JRN024,951,389,212,149,121,187,542,0.409,0.223,0.1576,0.0692,0.0416,0.0278,0.1278,85.0,Complete
2026-04-24,JRN025,3945,2572,427,621,385,199,476,0.6522,0.1084,0.1575,0.079,0.0478,0.0543,0.0977,81.3,Complete
2026-04-24,JRN026,3210,1285,956,262,455,152,513,0.4004,0.2981,0.0819,0.0636,0.0502,0.0603,0.1419,82.6,Complete
